"","id","organismo","linea_servicio","dia","fecha","afluencia_tarjeta","afluencia_boleto","afluencia_total"
"1263",11726,"STC","L9","Sábado","30-01-2021",NA,NA,180756
"1264",11727,"STC","LA","Sábado","30-01-2021",NA,NA,178792
"1265",11728,"STC","LB","Sábado","30-01-2021",NA,NA,203854
"1266",11729,"STC","L12","Sábado","30-01-2021",NA,NA,175469
"1267",11730,"STC","L1","Domingo","31-01-2021",NA,NA,165610
"1268",11731,"STC","L2","Domingo","31-01-2021",NA,NA,0
"1269",11732,"STC","L3","Domingo","31-01-2021",NA,NA,0
"1270",11733,"STC","L4","Domingo","31-01-2021",NA,NA,23926
"1271",11734,"STC","L5","Domingo","31-01-2021",NA,NA,68916
"1272",11735,"STC","L6","Domingo","31-01-2021",NA,NA,20819
"1273",11736,"STC","L7","Domingo","31-01-2021",NA,NA,58446
"1274",11737,"STC","L8","Domingo","31-01-2021",NA,NA,104928
"1275",11738,"STC","L9","Domingo","31-01-2021",NA,NA,87502
"1276",11739,"STC","LA","Domingo","31-01-2021",NA,NA,137222
"1277",11740,"STC","LB","Domingo","31-01-2021",NA,NA,119215
"1278",11741,"STC","L12","Domingo","31-01-2021",NA,NA,123320
"1279",11742,"STC","L1","Lunes","01-02-2021",NA,NA,249032
"1280",11743,"STC","L2","Lunes","01-02-2021",NA,NA,0
"1281",11744,"STC","L3","Lunes","01-02-2021",NA,NA,116035
"1282",11745,"STC","L4","Lunes","01-02-2021",NA,NA,27694
"1283",11746,"STC","L5","Lunes","01-02-2021",NA,NA,74319
"1284",11747,"STC","L6","Lunes","01-02-2021",NA,NA,24086
"1285",11748,"STC","L7","Lunes","01-02-2021",NA,NA,72393
"1286",11749,"STC","L8","Lunes","01-02-2021",NA,NA,119655
"1287",11750,"STC","L9","Lunes","01-02-2021",NA,NA,121329
"1288",11751,"STC","LA","Lunes","01-02-2021",NA,NA,181696
"1289",11752,"STC","LB","Lunes","01-02-2021",NA,NA,147684
"1290",11753,"STC","L12","Lunes","01-02-2021",NA,NA,156775
"1291",11754,"STC","L1","Martes","02-02-2021",NA,NA,283958
"1292",11755,"STC","L2","Martes","02-02-2021",NA,NA,0
"1293",11756,"STC","L3","Martes","02-02-2021",NA,NA,172230
"1294",11757,"STC","L4","Martes","02-02-2021",NA,NA,38897
"1295",11758,"STC","L5","Martes","02-02-2021",NA,NA,114138
"1296",11759,"STC","L6","Martes","02-02-2021",NA,NA,50593
"1297",11760,"STC","L7","Martes","02-02-2021",NA,NA,133822
"1298",11761,"STC","L8","Martes","02-02-2021",NA,NA,189660
"1299",11762,"STC","L9","Martes","02-02-2021",NA,NA,175289
"1300",11763,"STC","LA","Martes","02-02-2021",NA,NA,205587
"1301",11764,"STC","LB","Martes","02-02-2021",NA,NA,192264
"1302",11765,"STC","L12","Martes","02-02-2021",NA,NA,208868
"1303",11766,"STC","L1","Miércoles","03-02-2021",NA,NA,302971
"1304",11767,"STC","L2","Miércoles","03-02-2021",NA,NA,0
"1305",11768,"STC","L3","Miércoles","03-02-2021",NA,NA,184513
"1306",11769,"STC","L4","Miércoles","03-02-2021",NA,NA,39750
"1307",11770,"STC","L5","Miércoles","03-02-2021",NA,NA,114921
"1308",11771,"STC","L6","Miércoles","03-02-2021",NA,NA,52482
"1309",11772,"STC","L7","Miércoles","03-02-2021",NA,NA,142135
"1310",11773,"STC","L8","Miércoles","03-02-2021",NA,NA,203037
"1311",11774,"STC","L9","Miércoles","03-02-2021",NA,NA,186863
"1312",11775,"STC","LA","Miércoles","03-02-2021",NA,NA,201943
"1313",11776,"STC","LB","Miércoles","03-02-2021",NA,NA,211575
"1314",11777,"STC","L12","Miércoles","03-02-2021",NA,NA,209772
"1315",11778,"STC","L1","Jueves","04-02-2021",NA,NA,261722
"1316",11779,"STC","L2","Jueves","04-02-2021",NA,NA,0
"1317",11780,"STC","L3","Jueves","04-02-2021",NA,NA,201415
"1318",11781,"STC","L4","Jueves","04-02-2021",NA,NA,36414
"1319",11782,"STC","L5","Jueves","04-02-2021",NA,NA,112484
"1320",11783,"STC","L6","Jueves","04-02-2021",NA,NA,52745
"1321",11784,"STC","L7","Jueves","04-02-2021",NA,NA,136062
"1322",11785,"STC","L8","Jueves","04-02-2021",NA,NA,197670
"1323",11786,"STC","L9","Jueves","04-02-2021",NA,NA,223937
"1324",11787,"STC","LA","Jueves","04-02-2021",NA,NA,188487
"1325",11788,"STC","LB","Jueves","04-02-2021",NA,NA,195312
"1326",11789,"STC","L12","Jueves","04-02-2021",NA,NA,211632
"1327",11790,"STC","L1","Viernes","05-02-2021",NA,NA,308163
"1328",11791,"STC","L2","Viernes","05-02-2021",NA,NA,0
"1329",11792,"STC","L3","Viernes","05-02-2021",NA,NA,209454
"1330",11793,"STC","L4","Viernes","05-02-2021",NA,NA,39056
"1331",11794,"STC","L5","Viernes","05-02-2021",NA,NA,123524
"1332",11795,"STC","L6","Viernes","05-02-2021",NA,NA,55201
"1333",11796,"STC","L7","Viernes","05-02-2021",NA,NA,135950
"1334",11797,"STC","L8","Viernes","05-02-2021",NA,NA,199183
"1335",11798,"STC","L9","Viernes","05-02-2021",NA,NA,194537
"1336",11799,"STC","LA","Viernes","05-02-2021",NA,NA,189627
"1337",11800,"STC","LB","Viernes","05-02-2021",NA,NA,218419
"1338",11801,"STC","L12","Viernes","05-02-2021",NA,NA,203447
"1339",11802,"STC","L1","Sábado","06-02-2021",NA,NA,271850
"1340",11803,"STC","L2","Sábado","06-02-2021",NA,NA,0
"1341",11804,"STC","L3","Sábado","06-02-2021",NA,NA,180894
"1342",11805,"STC","L4","Sábado","06-02-2021",NA,NA,40930
"1343",11806,"STC","L5","Sábado","06-02-2021",NA,NA,117426
"1344",11807,"STC","L6","Sábado","06-02-2021",NA,NA,41765
"1345",11808,"STC","L7","Sábado","06-02-2021",NA,NA,121830
"1346",11809,"STC","L8","Sábado","06-02-2021",NA,NA,187309
"1347",11810,"STC","L9","Sábado","06-02-2021",NA,NA,175779
"1348",11811,"STC","LA","Sábado","06-02-2021",NA,NA,179551
"1349",11812,"STC","LB","Sábado","06-02-2021",NA,NA,208889
"1350",11813,"STC","L12","Sábado","06-02-2021",NA,NA,182962
"1351",11814,"STC","L1","Domingo","07-02-2021",NA,NA,166662
"1352",11815,"STC","L2","Domingo","07-02-2021",NA,NA,0
"1353",11816,"STC","L3","Domingo","07-02-2021",NA,NA,126850
"1354",11817,"STC","L4","Domingo","07-02-2021",NA,NA,20658
"1355",11818,"STC","L5","Domingo","07-02-2021",NA,NA,73295
"1356",11819,"STC","L6","Domingo","07-02-2021",NA,NA,21214
"1357",11820,"STC","L7","Domingo","07-02-2021",NA,NA,49182
"1358",11821,"STC","L8","Domingo","07-02-2021",NA,NA,105749
"1359",11822,"STC","L9","Domingo","07-02-2021",NA,NA,86965
"1360",11823,"STC","LA","Domingo","07-02-2021",NA,NA,139227
"1361",11824,"STC","LB","Domingo","07-02-2021",NA,NA,113035
"1362",11825,"STC","L12","Domingo","07-02-2021",NA,NA,119703
"1363",11826,"STC","L1","Lunes","08-02-2021",NA,NA,291639
"1364",11827,"STC","L2","Lunes","08-02-2021",NA,NA,211468
"1365",11828,"STC","L3","Lunes","08-02-2021",NA,NA,208651
"1366",11829,"STC","L4","Lunes","08-02-2021",NA,NA,28811
"1367",11830,"STC","L5","Lunes","08-02-2021",NA,NA,120171
"1368",11831,"STC","L6","Lunes","08-02-2021",NA,NA,49553
"1369",11832,"STC","L7","Lunes","08-02-2021",NA,NA,121276
"1370",11833,"STC","L8","Lunes","08-02-2021",NA,NA,177154
"1371",11834,"STC","L9","Lunes","08-02-2021",NA,NA,165499
"1372",11835,"STC","LA","Lunes","08-02-2021",NA,NA,185006
"1373",11836,"STC","LB","Lunes","08-02-2021",NA,NA,188489
"1374",11837,"STC","L12","Lunes","08-02-2021",NA,NA,213118
"1375",11838,"STC","L1","Martes","09-02-2021",NA,NA,276934
"1376",11839,"STC","L2","Martes","09-02-2021",NA,NA,226465
"1377",11840,"STC","L3","Martes","09-02-2021",NA,NA,221194
"1378",11841,"STC","L4","Martes","09-02-2021",NA,NA,35639
"1379",11842,"STC","L5","Martes","09-02-2021",NA,NA,117264
"1380",11843,"STC","L6","Martes","09-02-2021",NA,NA,55127
"1381",11844,"STC","L7","Martes","09-02-2021",NA,NA,120707
"1382",11845,"STC","L8","Martes","09-02-2021",NA,NA,192296
"1383",11846,"STC","L9","Martes","09-02-2021",NA,NA,184902
"1384",11847,"STC","LA","Martes","09-02-2021",NA,NA,194441
"1385",11848,"STC","LB","Martes","09-02-2021",NA,NA,207766
"1386",11849,"STC","L12","Martes","09-02-2021",NA,NA,184397
"1387",11850,"STC","L1","Miércoles","10-02-2021",NA,NA,302216
"1388",11851,"STC","L2","Miércoles","10-02-2021",NA,NA,248623
"1389",11852,"STC","L3","Miércoles","10-02-2021",NA,NA,223390
"1390",11853,"STC","L4","Miércoles","10-02-2021",NA,NA,36745
"1391",11854,"STC","L5","Miércoles","10-02-2021",NA,NA,120821
"1392",11855,"STC","L6","Miércoles","10-02-2021",NA,NA,53065
"1393",11856,"STC","L7","Miércoles","10-02-2021",NA,NA,133269
"1394",11857,"STC","L8","Miércoles","10-02-2021",NA,NA,193757
"1395",11858,"STC","L9","Miércoles","10-02-2021",NA,NA,192745
"1396",11859,"STC","LA","Miércoles","10-02-2021",NA,NA,188828
"1397",11860,"STC","LB","Miércoles","10-02-2021",NA,NA,215921
"1398",11861,"STC","L12","Miércoles","10-02-2021",NA,NA,185537
"1399",11862,"STC","L1","Jueves","11-02-2021",NA,NA,292159
"1400",11863,"STC","L2","Jueves","11-02-2021",NA,NA,240958
"1401",11864,"STC","L3","Jueves","11-02-2021",NA,NA,225126
"1402",11865,"STC","L4","Jueves","11-02-2021",NA,NA,36537
"1403",11866,"STC","L5","Jueves","11-02-2021",NA,NA,126064
"1404",11867,"STC","L6","Jueves","11-02-2021",NA,NA,52625
"1405",11868,"STC","L7","Jueves","11-02-2021",NA,NA,126291
"1406",11869,"STC","L8","Jueves","11-02-2021",NA,NA,180286
"1407",11870,"STC","L9","Jueves","11-02-2021",NA,NA,191784
"1408",11871,"STC","LA","Jueves","11-02-2021",NA,NA,199419
"1409",11872,"STC","LB","Jueves","11-02-2021",NA,NA,218150
"1410",11873,"STC","L12","Jueves","11-02-2021",NA,NA,190742
"1411",11874,"STC","L1","Viernes","12-02-2021",NA,NA,321776
"1412",11875,"STC","L2","Viernes","12-02-2021",NA,NA,270000
"1413",11876,"STC","L3","Viernes","12-02-2021",NA,NA,226474
"1414",11877,"STC","L4","Viernes","12-02-2021",NA,NA,35146
"1415",11878,"STC","L5","Viernes","12-02-2021",NA,NA,135559
"1416",11879,"STC","L6","Viernes","12-02-2021",NA,NA,55626
"1417",11880,"STC","L7","Viernes","12-02-2021",NA,NA,130415
"1418",11881,"STC","L8","Viernes","12-02-2021",NA,NA,194332
"1419",11882,"STC","L9","Viernes","12-02-2021",NA,NA,201883
"1420",11883,"STC","LA","Viernes","12-02-2021",NA,NA,194122
"1421",11884,"STC","LB","Viernes","12-02-2021",NA,NA,214898
"1422",11885,"STC","L12","Viernes","12-02-2021",NA,NA,193887
"1423",11886,"STC","L1","Sábado","13-02-2021",NA,NA,299367
"1424",11887,"STC","L2","Sábado","13-02-2021",NA,NA,251143
"1425",11888,"STC","L3","Sábado","13-02-2021",NA,NA,205812
"1426",11889,"STC","L4","Sábado","13-02-2021",NA,NA,36138
"1427",11890,"STC","L5","Sábado","13-02-2021",NA,NA,122430
"1428",11891,"STC","L6","Sábado","13-02-2021",NA,NA,47357
"1429",11892,"STC","L7","Sábado","13-02-2021",NA,NA,120888
"1430",11893,"STC","L8","Sábado","13-02-2021",NA,NA,167639
"1431",11894,"STC","L9","Sábado","13-02-2021",NA,NA,133907
"1432",11895,"STC","LA","Sábado","13-02-2021",NA,NA,174337
"1433",11896,"STC","LB","Sábado","13-02-2021",NA,NA,212408
"1434",11897,"STC","L12","Sábado","13-02-2021",NA,NA,159918
"1435",11898,"STC","L1","Domingo","14-02-2021",NA,NA,181689
"1436",11899,"STC","L2","Domingo","14-02-2021",NA,NA,146472
"1437",11900,"STC","L3","Domingo","14-02-2021",NA,NA,122461
"1438",11901,"STC","L4","Domingo","14-02-2021",NA,NA,24307
"1439",11902,"STC","L5","Domingo","14-02-2021",NA,NA,76446
"1440",11903,"STC","L6","Domingo","14-02-2021",NA,NA,23921
"1441",11904,"STC","L7","Domingo","14-02-2021",NA,NA,49893
"1442",11905,"STC","L8","Domingo","14-02-2021",NA,NA,100323
"1443",11906,"STC","L9","Domingo","14-02-2021",NA,NA,108645
"1444",11907,"STC","LA","Domingo","14-02-2021",NA,NA,137270
"1445",11908,"STC","LB","Domingo","14-02-2021",NA,NA,138166
"1446",11909,"STC","L12","Domingo","14-02-2021",NA,NA,92066
"1447",11910,"STC","L1","Lunes","15-02-2021",NA,NA,309742
"1448",11911,"STC","L2","Lunes","15-02-2021",NA,NA,247410
"1449",11912,"STC","L3","Lunes","15-02-2021",NA,NA,223730
"1450",11913,"STC","L4","Lunes","15-02-2021",NA,NA,34151
"1451",11914,"STC","L5","Lunes","15-02-2021",NA,NA,128014
"1452",11915,"STC","L6","Lunes","15-02-2021",NA,NA,57392
"1453",11916,"STC","L7","Lunes","15-02-2021",NA,NA,127425
"1454",11917,"STC","L8","Lunes","15-02-2021",NA,NA,186210
"1455",11918,"STC","L9","Lunes","15-02-2021",NA,NA,172443
"1456",11919,"STC","LA","Lunes","15-02-2021",NA,NA,180758
"1457",11920,"STC","LB","Lunes","15-02-2021",NA,NA,205112
"1458",11921,"STC","L12","Lunes","15-02-2021",NA,NA,183408
"1459",11922,"STC","L1","Martes","16-02-2021",NA,NA,318479
"1460",11923,"STC","L2","Martes","16-02-2021",NA,NA,272730
"1461",11924,"STC","L3","Martes","16-02-2021",NA,NA,245081
"1462",11925,"STC","L4","Martes","16-02-2021",NA,NA,38532
"1463",11926,"STC","L5","Martes","16-02-2021",NA,NA,125599
"1464",11927,"STC","L6","Martes","16-02-2021",NA,NA,50801
"1465",11928,"STC","L7","Martes","16-02-2021",NA,NA,138320
"1466",11929,"STC","L8","Martes","16-02-2021",NA,NA,185425
"1467",11930,"STC","L9","Martes","16-02-2021",NA,NA,192790
"1468",11931,"STC","LA","Martes","16-02-2021",NA,NA,194156
"1469",11932,"STC","LB","Martes","16-02-2021",NA,NA,221976
"1470",11933,"STC","L12","Martes","16-02-2021",NA,NA,194584
"1471",11934,"STC","L1","Miércoles","17-02-2021",NA,NA,323446
"1472",11935,"STC","L2","Miércoles","17-02-2021",NA,NA,266791
"1473",11936,"STC","L3","Miércoles","17-02-2021",NA,NA,246099
"1474",11937,"STC","L4","Miércoles","17-02-2021",NA,NA,34730
"1475",11938,"STC","L5","Miércoles","17-02-2021",NA,NA,119060
"1476",11939,"STC","L6","Miércoles","17-02-2021",NA,NA,65862
"1477",11940,"STC","L7","Miércoles","17-02-2021",NA,NA,136529
"1478",11941,"STC","L8","Miércoles","17-02-2021",NA,NA,193237
"1479",11942,"STC","L9","Miércoles","17-02-2021",NA,NA,179525
"1480",11943,"STC","LA","Miércoles","17-02-2021",NA,NA,189632
"1481",11944,"STC","LB","Miércoles","17-02-2021",NA,NA,216864
"1482",11945,"STC","L12","Miércoles","17-02-2021",NA,NA,198303
"1483",11946,"STC","L1","Jueves","18-02-2021",NA,NA,318557
"1484",11947,"STC","L2","Jueves","18-02-2021",NA,NA,261253
"1485",11948,"STC","L3","Jueves","18-02-2021",NA,NA,244791
"1486",11949,"STC","L4","Jueves","18-02-2021",NA,NA,38240
"1487",11950,"STC","L5","Jueves","18-02-2021",NA,NA,122682
"1488",11951,"STC","L6","Jueves","18-02-2021",NA,NA,58973
"1489",11952,"STC","L7","Jueves","18-02-2021",NA,NA,113335
"1490",11953,"STC","L8","Jueves","18-02-2021",NA,NA,190647
"1491",11954,"STC","L9","Jueves","18-02-2021",NA,NA,186721
"1492",11955,"STC","LA","Jueves","18-02-2021",NA,NA,198189
"1493",11956,"STC","LB","Jueves","18-02-2021",NA,NA,217358
"1494",11957,"STC","L12","Jueves","18-02-2021",NA,NA,199296
"1495",11958,"STC","L1","Viernes","19-02-2021",NA,NA,327705
"1496",11959,"STC","L2","Viernes","19-02-2021",NA,NA,284134
"1497",11960,"STC","L3","Viernes","19-02-2021",NA,NA,265658
"1498",11961,"STC","L4","Viernes","19-02-2021",NA,NA,37462
"1499",11962,"STC","L5","Viernes","19-02-2021",NA,NA,129085
"1500",11963,"STC","L6","Viernes","19-02-2021",NA,NA,52651
"1501",11964,"STC","L7","Viernes","19-02-2021",NA,NA,150470
"1502",11965,"STC","L8","Viernes","19-02-2021",NA,NA,197803
"1503",11966,"STC","L9","Viernes","19-02-2021",NA,NA,200541
"1504",11967,"STC","LA","Viernes","19-02-2021",NA,NA,195527
"1505",11968,"STC","LB","Viernes","19-02-2021",NA,NA,228879
"1506",11969,"STC","L12","Viernes","19-02-2021",NA,NA,213655
"1507",11970,"STC","L1","Sábado","20-02-2021",NA,NA,296477
"1508",11971,"STC","L2","Sábado","20-02-2021",NA,NA,271126
"1509",11972,"STC","L3","Sábado","20-02-2021",NA,NA,220969
"1510",11973,"STC","L4","Sábado","20-02-2021",NA,NA,34361
"1511",11974,"STC","L5","Sábado","20-02-2021",NA,NA,111370
"1512",11975,"STC","L6","Sábado","20-02-2021",NA,NA,48672
"1513",11976,"STC","L7","Sábado","20-02-2021",NA,NA,109131
"1514",11977,"STC","L8","Sábado","20-02-2021",NA,NA,181131
"1515",11978,"STC","L9","Sábado","20-02-2021",NA,NA,151593
"1516",11979,"STC","LA","Sábado","20-02-2021",NA,NA,177200
"1517",11980,"STC","LB","Sábado","20-02-2021",NA,NA,225994
"1518",11981,"STC","L12","Sábado","20-02-2021",NA,NA,172081
"1519",11982,"STC","L1","Domingo","21-02-2021",NA,NA,193715
"1520",11983,"STC","L2","Domingo","21-02-2021",NA,NA,165020
"1521",11984,"STC","L3","Domingo","21-02-2021",NA,NA,141651
"1522",11985,"STC","L4","Domingo","21-02-2021",NA,NA,24123
"1523",11986,"STC","L5","Domingo","21-02-2021",NA,NA,74096
"1524",11987,"STC","L6","Domingo","21-02-2021",NA,NA,23745
"1525",11988,"STC","L7","Domingo","21-02-2021",NA,NA,58537
"1526",11989,"STC","L8","Domingo","21-02-2021",NA,NA,95721
"1527",11990,"STC","L9","Domingo","21-02-2021",NA,NA,89891
"1528",11991,"STC","LA","Domingo","21-02-2021",NA,NA,138873
"1529",11992,"STC","LB","Domingo","21-02-2021",NA,NA,157401
"1530",11993,"STC","L12","Domingo","21-02-2021",NA,NA,104100
"1531",11994,"STC","L1","Lunes","22-02-2021",NA,NA,330858
"1532",11995,"STC","L2","Lunes","22-02-2021",NA,NA,273012
"1533",11996,"STC","L3","Lunes","22-02-2021",NA,NA,255765
"1534",11997,"STC","L4","Lunes","22-02-2021",NA,NA,34991
"1535",11998,"STC","L5","Lunes","22-02-2021",NA,NA,122993
"1536",11999,"STC","L6","Lunes","22-02-2021",NA,NA,47359
"1537",12000,"STC","L7","Lunes","22-02-2021",NA,NA,125581
"1538",12001,"STC","L8","Lunes","22-02-2021",NA,NA,169448
"1539",12002,"STC","L9","Lunes","22-02-2021",NA,NA,192733
"1540",12003,"STC","LA","Lunes","22-02-2021",NA,NA,173412
"1541",12004,"STC","LB","Lunes","22-02-2021",NA,NA,252472
"1542",12005,"STC","L12","Lunes","22-02-2021",NA,NA,179565
"1543",12006,"STC","L1","Martes","23-02-2021",NA,NA,NA
"1544",12007,"STC","L2","Martes","23-02-2021",NA,NA,NA
"1545",12008,"STC","L3","Martes","23-02-2021",NA,NA,NA
"1546",12009,"STC","L4","Martes","23-02-2021",NA,NA,NA
"1547",12010,"STC","L5","Martes","23-02-2021",NA,NA,NA
"1548",12011,"STC","L6","Martes","23-02-2021",NA,NA,NA
"1549",12012,"STC","L7","Martes","23-02-2021",NA,NA,NA
"1550",12013,"STC","L8","Martes","23-02-2021",NA,NA,NA
"1551",12014,"STC","L9","Martes","23-02-2021",NA,NA,NA
"1552",12015,"STC","LA","Martes","23-02-2021",NA,NA,NA
"1553",12016,"STC","LB","Martes","23-02-2021",NA,NA,NA
"1554",12017,"STC","L12","Martes","23-02-2021",NA,NA,NA
"1555",18818,"STE-Tren Ligero","Xochimilco-Tasqueña","Viernes","01-01-2021",NA,NA,3142
"1556",18819,"STE-Tren Ligero","Xochimilco-Tasqueña","Sábado","02-01-2021",NA,NA,7009
"1557",18820,"STE-Tren Ligero","Xochimilco-Tasqueña","Domingo","03-01-2021",NA,NA,5632
"1558",18821,"STE-Tren Ligero","Xochimilco-Tasqueña","Lunes","04-01-2021",NA,NA,13565
"1559",18822,"STE-Tren Ligero","Xochimilco-Tasqueña","Martes","05-01-2021",NA,NA,13358
"1560",18823,"STE-Tren Ligero","Xochimilco-Tasqueña","Miércoles","06-01-2021",NA,NA,11399
"1561",18824,"STE-Tren Ligero","Xochimilco-Tasqueña","Jueves","07-01-2021",NA,NA,13128
"1562",18825,"STE-Tren Ligero","Xochimilco-Tasqueña","Viernes","08-01-2021",NA,NA,14265
"1563",18826,"STE-Tren Ligero","Xochimilco-Tasqueña","Sábado","09-01-2021",NA,NA,4655
"1564",18827,"STE-Tren Ligero","Xochimilco-Tasqueña","Domingo","10-01-2021",NA,NA,2420
"1565",18828,"STE-Tren Ligero","Xochimilco-Tasqueña","Lunes","11-01-2021",NA,NA,24321
"1566",18829,"STE-Tren Ligero","Xochimilco-Tasqueña","Martes","12-01-2021",NA,NA,24565
"1567",18830,"STE-Tren Ligero","Xochimilco-Tasqueña","Miércoles","13-01-2021",NA,NA,24375
"1568",18831,"STE-Tren Ligero","Xochimilco-Tasqueña","Jueves","14-01-2021",NA,NA,24430
"1569",18832,"STE-Tren Ligero","Xochimilco-Tasqueña","Viernes","15-01-2021",NA,NA,25426
"1570",18833,"STE-Tren Ligero","Xochimilco-Tasqueña","Sábado","16-01-2021",NA,NA,19314
"1571",18834,"STE-Tren Ligero","Xochimilco-Tasqueña","Domingo","17-01-2021",NA,NA,11402
"1572",18835,"STE-Tren Ligero","Xochimilco-Tasqueña","Lunes","18-01-2021",NA,NA,25652
"1573",18836,"STE-Tren Ligero","Xochimilco-Tasqueña","Martes","19-01-2021",NA,NA,25467
"1574",18837,"STE-Tren Ligero","Xochimilco-Tasqueña","Miércoles","20-01-2021",NA,NA,25471
"1575",18838,"STE-Tren Ligero","Xochimilco-Tasqueña","Jueves","21-01-2021",NA,NA,25195
"1576",18839,"STE-Tren Ligero","Xochimilco-Tasqueña","Viernes","22-01-2021",NA,NA,25841
"1577",18840,"STE-Tren Ligero","Xochimilco-Tasqueña","Sábado","23-01-2021",NA,NA,19902
"1578",18841,"STE-Tren Ligero","Xochimilco-Tasqueña","Domingo","24-01-2021",NA,NA,11869
"1579",18842,"STE-Tren Ligero","Xochimilco-Tasqueña","Lunes","25-01-2021",NA,NA,26250
"1580",18843,"STE-Tren Ligero","Xochimilco-Tasqueña","Martes","26-01-2021",NA,NA,25524
"1581",18844,"STE-Tren Ligero","Xochimilco-Tasqueña","Miércoles","27-01-2021",NA,NA,26080
"1582",18845,"STE-Tren Ligero","Xochimilco-Tasqueña","Jueves","28-01-2021",NA,NA,25624
"1583",18846,"STE-Tren Ligero","Xochimilco-Tasqueña","Viernes","29-01-2021",NA,NA,26673
"1584",18847,"STE-Tren Ligero","Xochimilco-Tasqueña","Sábado","30-01-2021",NA,NA,20664
"1585",18848,"STE-Tren Ligero","Xochimilco-Tasqueña","Domingo","31-01-2021",NA,NA,12281
"1586",18849,"STE-Tren Ligero","Xochimilco-Tasqueña","Lunes","01-02-2021",NA,NA,16309
"1587",18850,"STE-Tren Ligero","Xochimilco-Tasqueña","Martes","02-02-2021",NA,NA,26997
"1588",18851,"STE-Tren Ligero","Xochimilco-Tasqueña","Miércoles","03-02-2021",NA,NA,26826
"1589",18852,"STE-Tren Ligero","Xochimilco-Tasqueña","Jueves","04-02-2021",NA,NA,26983
"1590",18853,"STE-Tren Ligero","Xochimilco-Tasqueña","Viernes","05-02-2021",NA,NA,26541
"1591",18854,"STE-Tren Ligero","Xochimilco-Tasqueña","Sábado","06-02-2021",NA,NA,20493
"1592",18855,"STE-Tren Ligero","Xochimilco-Tasqueña","Domingo","07-02-2021",NA,NA,12137
"1593",18856,"STE-Tren Ligero","Xochimilco-Tasqueña","Lunes","08-02-2021",NA,NA,32722
"1594",18857,"STE-Tren Ligero","Xochimilco-Tasqueña","Martes","09-02-2021",NA,NA,32424
"1595",18858,"STE-Tren Ligero","Xochimilco-Tasqueña","Miércoles","10-02-2021",NA,NA,34165
"1596",18859,"STE-Tren Ligero","Xochimilco-Tasqueña","Jueves","11-02-2021",NA,NA,33334
"1597",18860,"STE-Tren Ligero","Xochimilco-Tasqueña","Viernes","12-02-2021",NA,NA,36429
"1598",18861,"STE-Tren Ligero","Xochimilco-Tasqueña","Sábado","13-02-2021",NA,NA,28054
"1599",18862,"STE-Tren Ligero","Xochimilco-Tasqueña","Domingo","14-02-2021",NA,NA,17779
"1600",18863,"STE-Tren Ligero","Xochimilco-Tasqueña","Lunes","15-02-2021",NA,NA,35588
"1601",18864,"STE-Tren Ligero","Xochimilco-Tasqueña","Martes","16-02-2021",NA,NA,36447
"1602",18865,"STE-Tren Ligero","Xochimilco-Tasqueña","Miércoles","17-02-2021",NA,NA,36902
"1603",18866,"STE-Tren Ligero","Xochimilco-Tasqueña","Jueves","18-02-2021",NA,NA,37405
"1604",18867,"STE-Tren Ligero","Xochimilco-Tasqueña","Viernes","19-02-2021",NA,NA,38181
"1605",18868,"STE-Tren Ligero","Xochimilco-Tasqueña","Sábado","20-02-2021",NA,NA,29692
"1606",18869,"STE-Tren Ligero","Xochimilco-Tasqueña","Domingo","21-02-2021",NA,NA,18279
"1607",18870,"STE-Tren Ligero","Xochimilco-Tasqueña","Lunes","22-02-2021",NA,NA,38684
"1608",18871,"STE-Tren Ligero","Xochimilco-Tasqueña","Martes","23-02-2021",NA,NA,NA
"1609",19210,"STE-Trolebús","L1 Eje Central","Viernes","01-01-2021",NA,NA,12915
"1610",19211,"STE-Trolebús","L2 Eje 2 sur","Viernes","01-01-2021",NA,NA,1199
"1611",19212,"STE-Trolebús","L3 Eje 7 Sur","Viernes","01-01-2021",NA,NA,1454
"1612",19213,"STE-Trolebús","L4 Pto Aéreo-Rosario","Viernes","01-01-2021",NA,NA,1308
"1613",19214,"STE-Trolebús","L5 Sn Felipe-Hidalgo","Viernes","01-01-2021",NA,NA,3027
"1614",19215,"STE-Trolebús","L6 Rosario-Chapultepec","Viernes","01-01-2021",NA,NA,1314
"1615",19216,"STE-Trolebús","L7 Lomas Estrella-CU","Viernes","01-01-2021",NA,NA,3541
"1616",19217,"STE-Trolebús","L8 Circuito IPN","Viernes","01-01-2021",NA,NA,0
"1617",19218,"STE-Trolebús","L1 Eje Central","Sábado","02-01-2021",NA,NA,32105
"1618",19219,"STE-Trolebús","L2 Eje 2 sur","Sábado","02-01-2021",NA,NA,3165
"1619",19220,"STE-Trolebús","L3 Eje 7 Sur","Sábado","02-01-2021",NA,NA,3907
"1620",19221,"STE-Trolebús","L4 Pto Aéreo-Rosario","Sábado","02-01-2021",NA,NA,4516
"1621",19222,"STE-Trolebús","L5 Sn Felipe-Hidalgo","Sábado","02-01-2021",NA,NA,4990
"1622",19223,"STE-Trolebús","L6 Rosario-Chapultepec","Sábado","02-01-2021",NA,NA,5019
"1623",19224,"STE-Trolebús","L7 Lomas Estrella-CU","Sábado","02-01-2021",NA,NA,6243
"1624",19225,"STE-Trolebús","L8 Circuito IPN","Sábado","02-01-2021",NA,NA,0
