,fecha,dia,mes,ano,linea,estacion,afluencia
41564,30/08/2021,30,Agosto,2021, Linea 1,Pantitlan,27614
41565,31/08/2021,31,Agosto,2021, Linea 1,Pantitlan,28476
41566,01/08/2021,1,Agosto,2021, Linea 1,Zaragoza,14149
41567,02/08/2021,2,Agosto,2021, Linea 1,Zaragoza,29324
41568,03/08/2021,3,Agosto,2021, Linea 1,Zaragoza,26463
41569,04/08/2021,4,Agosto,2021, Linea 1,Zaragoza,28306
41570,05/08/2021,5,Agosto,2021, Linea 1,Zaragoza,30406
41571,06/08/2021,6,Agosto,2021, Linea 1,Zaragoza,23535
41572,07/08/2021,7,Agosto,2021, Linea 1,Zaragoza,25690
41573,08/08/2021,8,Agosto,2021, Linea 1,Zaragoza,18359
41574,09/08/2021,9,Agosto,2021, Linea 1,Zaragoza,29882
41575,10/08/2021,10,Agosto,2021, Linea 1,Zaragoza,28227
41576,11/08/2021,11,Agosto,2021, Linea 1,Zaragoza,28078
41577,12/08/2021,12,Agosto,2021, Linea 1,Zaragoza,28113
41578,13/08/2021,13,Agosto,2021, Linea 1,Zaragoza,30738
41579,14/08/2021,14,Agosto,2021, Linea 1,Zaragoza,25095
41580,15/08/2021,15,Agosto,2021, Linea 1,Zaragoza,14787
41581,16/08/2021,16,Agosto,2021, Linea 1,Zaragoza,30454
41582,17/08/2021,17,Agosto,2021, Linea 1,Zaragoza,27691
41583,18/08/2021,18,Agosto,2021, Linea 1,Zaragoza,28161
41584,19/08/2021,19,Agosto,2021, Linea 1,Zaragoza,27689
41585,20/08/2021,20,Agosto,2021, Linea 1,Zaragoza,26250
41586,21/08/2021,21,Agosto,2021, Linea 1,Zaragoza,25199
41587,22/08/2021,22,Agosto,2021, Linea 1,Zaragoza,14648
41588,23/08/2021,23,Agosto,2021, Linea 1,Zaragoza,29661
41589,24/08/2021,24,Agosto,2021, Linea 1,Zaragoza,28432
41590,25/08/2021,25,Agosto,2021, Linea 1,Zaragoza,29506
41591,26/08/2021,26,Agosto,2021, Linea 1,Zaragoza,29528
41592,27/08/2021,27,Agosto,2021, Linea 1,Zaragoza,30836
41593,28/08/2021,28,Agosto,2021, Linea 1,Zaragoza,24743
41594,29/08/2021,29,Agosto,2021, Linea 1,Zaragoza,16334
41595,30/08/2021,30,Agosto,2021, Linea 1,Zaragoza,29343
41596,31/08/2021,31,Agosto,2021, Linea 1,Zaragoza,27876
41597,01/08/2021,1,Agosto,2021, Linea 1,Gomez Farias,16728
41598,02/08/2021,2,Agosto,2021, Linea 1,Gomez Farias,18759
41599,03/08/2021,3,Agosto,2021, Linea 1,Gomez Farias,22678
41600,04/08/2021,4,Agosto,2021, Linea 1,Gomez Farias,21026
41601,05/08/2021,5,Agosto,2021, Linea 1,Gomez Farias,26003
41602,06/08/2021,6,Agosto,2021, Linea 1,Gomez Farias,22768
41603,07/08/2021,7,Agosto,2021, Linea 1,Gomez Farias,22340
41604,08/08/2021,8,Agosto,2021, Linea 1,Gomez Farias,15761
41605,09/08/2021,9,Agosto,2021, Linea 1,Gomez Farias,20861
41606,10/08/2021,10,Agosto,2021, Linea 1,Gomez Farias,23075
41607,11/08/2021,11,Agosto,2021, Linea 1,Gomez Farias,21561
41608,12/08/2021,12,Agosto,2021, Linea 1,Gomez Farias,22882
41609,13/08/2021,13,Agosto,2021, Linea 1,Gomez Farias,23395
41610,14/08/2021,14,Agosto,2021, Linea 1,Gomez Farias,23003
41611,15/08/2021,15,Agosto,2021, Linea 1,Gomez Farias,13842
41612,16/08/2021,16,Agosto,2021, Linea 1,Gomez Farias,23316
41613,17/08/2021,17,Agosto,2021, Linea 1,Gomez Farias,23049
41614,18/08/2021,18,Agosto,2021, Linea 1,Gomez Farias,23465
41615,19/08/2021,19,Agosto,2021, Linea 1,Gomez Farias,22956
41616,20/08/2021,20,Agosto,2021, Linea 1,Gomez Farias,24480
41617,21/08/2021,21,Agosto,2021, Linea 1,Gomez Farias,15553
41618,22/08/2021,22,Agosto,2021, Linea 1,Gomez Farias,17515
41619,23/08/2021,23,Agosto,2021, Linea 1,Gomez Farias,23881
41620,24/08/2021,24,Agosto,2021, Linea 1,Gomez Farias,22687
41621,25/08/2021,25,Agosto,2021, Linea 1,Gomez Farias,24020
41622,26/08/2021,26,Agosto,2021, Linea 1,Gomez Farias,23676
41623,27/08/2021,27,Agosto,2021, Linea 1,Gomez Farias,23322
41624,28/08/2021,28,Agosto,2021, Linea 1,Gomez Farias,24260
41625,29/08/2021,29,Agosto,2021, Linea 1,Gomez Farias,15188
41626,30/08/2021,30,Agosto,2021, Linea 1,Gomez Farias,23724
41627,31/08/2021,31,Agosto,2021, Linea 1,Gomez Farias,23432
41628,01/08/2021,1,Agosto,2021, Linea 1,Blvd. Puerto Aereo,9736
41629,02/08/2021,2,Agosto,2021, Linea 1,Blvd. Puerto Aereo,16967
41630,03/08/2021,3,Agosto,2021, Linea 1,Blvd. Puerto Aereo,17273
41631,04/08/2021,4,Agosto,2021, Linea 1,Blvd. Puerto Aereo,22966
41632,05/08/2021,5,Agosto,2021, Linea 1,Blvd. Puerto Aereo,25045
41633,06/08/2021,6,Agosto,2021, Linea 1,Blvd. Puerto Aereo,25035
41634,07/08/2021,7,Agosto,2021, Linea 1,Blvd. Puerto Aereo,20643
41635,08/08/2021,8,Agosto,2021, Linea 1,Blvd. Puerto Aereo,15698
41636,09/08/2021,9,Agosto,2021, Linea 1,Blvd. Puerto Aereo,21033
41637,10/08/2021,10,Agosto,2021, Linea 1,Blvd. Puerto Aereo,24417
41638,11/08/2021,11,Agosto,2021, Linea 1,Blvd. Puerto Aereo,18673
41639,12/08/2021,12,Agosto,2021, Linea 1,Blvd. Puerto Aereo,21527
41640,13/08/2021,13,Agosto,2021, Linea 1,Blvd. Puerto Aereo,20593
41641,14/08/2021,14,Agosto,2021, Linea 1,Blvd. Puerto Aereo,23426
41642,15/08/2021,15,Agosto,2021, Linea 1,Blvd. Puerto Aereo,10035
41643,16/08/2021,16,Agosto,2021, Linea 1,Blvd. Puerto Aereo,13133
41644,17/08/2021,17,Agosto,2021, Linea 1,Blvd. Puerto Aereo,13053
41645,18/08/2021,18,Agosto,2021, Linea 1,Blvd. Puerto Aereo,14509
41646,19/08/2021,19,Agosto,2021, Linea 1,Blvd. Puerto Aereo,11181
41647,20/08/2021,20,Agosto,2021, Linea 1,Blvd. Puerto Aereo,12713
41648,21/08/2021,21,Agosto,2021, Linea 1,Blvd. Puerto Aereo,14845
41649,22/08/2021,22,Agosto,2021, Linea 1,Blvd. Puerto Aereo,9525
41650,23/08/2021,23,Agosto,2021, Linea 1,Blvd. Puerto Aereo,13275
41651,24/08/2021,24,Agosto,2021, Linea 1,Blvd. Puerto Aereo,13783
41652,25/08/2021,25,Agosto,2021, Linea 1,Blvd. Puerto Aereo,15943
41653,26/08/2021,26,Agosto,2021, Linea 1,Blvd. Puerto Aereo,14624
41654,27/08/2021,27,Agosto,2021, Linea 1,Blvd. Puerto Aereo,15296
41655,28/08/2021,28,Agosto,2021, Linea 1,Blvd. Puerto Aereo,11964
41656,29/08/2021,29,Agosto,2021, Linea 1,Blvd. Puerto Aereo,9384
41657,30/08/2021,30,Agosto,2021, Linea 1,Blvd. Puerto Aereo,14870
41658,31/08/2021,31,Agosto,2021, Linea 1,Blvd. Puerto Aereo,12073
41659,01/08/2021,1,Agosto,2021, Linea 1,Balbuena,2458
41660,02/08/2021,2,Agosto,2021, Linea 1,Balbuena,5742
41661,03/08/2021,3,Agosto,2021, Linea 1,Balbuena,8063
41662,04/08/2021,4,Agosto,2021, Linea 1,Balbuena,7569
41663,05/08/2021,5,Agosto,2021, Linea 1,Balbuena,8094
41664,06/08/2021,6,Agosto,2021, Linea 1,Balbuena,7701
41665,07/08/2021,7,Agosto,2021, Linea 1,Balbuena,6482
41666,08/08/2021,8,Agosto,2021, Linea 1,Balbuena,2757
41667,09/08/2021,9,Agosto,2021, Linea 1,Balbuena,8276
41668,10/08/2021,10,Agosto,2021, Linea 1,Balbuena,8381
41669,11/08/2021,11,Agosto,2021, Linea 1,Balbuena,7739
41670,12/08/2021,12,Agosto,2021, Linea 1,Balbuena,6719
41671,13/08/2021,13,Agosto,2021, Linea 1,Balbuena,8221
41672,14/08/2021,14,Agosto,2021, Linea 1,Balbuena,7066
41673,15/08/2021,15,Agosto,2021, Linea 1,Balbuena,5438
41674,16/08/2021,16,Agosto,2021, Linea 1,Balbuena,7080
41675,17/08/2021,17,Agosto,2021, Linea 1,Balbuena,6969
41676,18/08/2021,18,Agosto,2021, Linea 1,Balbuena,8101
41677,19/08/2021,19,Agosto,2021, Linea 1,Balbuena,7612
41678,20/08/2021,20,Agosto,2021, Linea 1,Balbuena,7735
41679,21/08/2021,21,Agosto,2021, Linea 1,Balbuena,5740
41680,22/08/2021,22,Agosto,2021, Linea 1,Balbuena,4315
41681,23/08/2021,23,Agosto,2021, Linea 1,Balbuena,7829
41682,24/08/2021,24,Agosto,2021, Linea 1,Balbuena,7198
41683,25/08/2021,25,Agosto,2021, Linea 1,Balbuena,8379
41684,26/08/2021,26,Agosto,2021, Linea 1,Balbuena,8050
41685,27/08/2021,27,Agosto,2021, Linea 1,Balbuena,7990
41686,28/08/2021,28,Agosto,2021, Linea 1,Balbuena,7105
41687,29/08/2021,29,Agosto,2021, Linea 1,Balbuena,4598
41688,30/08/2021,30,Agosto,2021, Linea 1,Balbuena,7506
41689,31/08/2021,31,Agosto,2021, Linea 1,Balbuena,7936
41690,01/08/2021,1,Agosto,2021, Linea 1,Moctezuma,8447
41691,02/08/2021,2,Agosto,2021, Linea 1,Moctezuma,11305
41692,03/08/2021,3,Agosto,2021, Linea 1,Moctezuma,13381
41693,04/08/2021,4,Agosto,2021, Linea 1,Moctezuma,12750
41694,05/08/2021,5,Agosto,2021, Linea 1,Moctezuma,14837
41695,06/08/2021,6,Agosto,2021, Linea 1,Moctezuma,14530
41696,07/08/2021,7,Agosto,2021, Linea 1,Moctezuma,11561
41697,08/08/2021,8,Agosto,2021, Linea 1,Moctezuma,7892
41698,09/08/2021,9,Agosto,2021, Linea 1,Moctezuma,11445
41699,10/08/2021,10,Agosto,2021, Linea 1,Moctezuma,14064
41700,11/08/2021,11,Agosto,2021, Linea 1,Moctezuma,12803
41701,12/08/2021,12,Agosto,2021, Linea 1,Moctezuma,13629
41702,13/08/2021,13,Agosto,2021, Linea 1,Moctezuma,13263
41703,14/08/2021,14,Agosto,2021, Linea 1,Moctezuma,11465
41704,15/08/2021,15,Agosto,2021, Linea 1,Moctezuma,7988
41705,16/08/2021,16,Agosto,2021, Linea 1,Moctezuma,13595
41706,17/08/2021,17,Agosto,2021, Linea 1,Moctezuma,12955
41707,18/08/2021,18,Agosto,2021, Linea 1,Moctezuma,12695
41708,19/08/2021,19,Agosto,2021, Linea 1,Moctezuma,14004
41709,20/08/2021,20,Agosto,2021, Linea 1,Moctezuma,13706
41710,21/08/2021,21,Agosto,2021, Linea 1,Moctezuma,10266
41711,22/08/2021,22,Agosto,2021, Linea 1,Moctezuma,6738
41712,23/08/2021,23,Agosto,2021, Linea 1,Moctezuma,12298
41713,24/08/2021,24,Agosto,2021, Linea 1,Moctezuma,13867
41714,25/08/2021,25,Agosto,2021, Linea 1,Moctezuma,13534
41715,26/08/2021,26,Agosto,2021, Linea 1,Moctezuma,12716
41716,27/08/2021,27,Agosto,2021, Linea 1,Moctezuma,14408
41717,28/08/2021,28,Agosto,2021, Linea 1,Moctezuma,11924
41718,29/08/2021,29,Agosto,2021, Linea 1,Moctezuma,8670
41719,30/08/2021,30,Agosto,2021, Linea 1,Moctezuma,13848
41720,31/08/2021,31,Agosto,2021, Linea 1,Moctezuma,14110
41721,01/08/2021,1,Agosto,2021, Linea 1,San Lazaro,16911
41722,02/08/2021,2,Agosto,2021, Linea 1,San Lazaro,17307
41723,03/08/2021,3,Agosto,2021, Linea 1,San Lazaro,15220
41724,04/08/2021,4,Agosto,2021, Linea 1,San Lazaro,21306
41725,05/08/2021,5,Agosto,2021, Linea 1,San Lazaro,14593
41726,06/08/2021,6,Agosto,2021, Linea 1,San Lazaro,15523
41727,07/08/2021,7,Agosto,2021, Linea 1,San Lazaro,17221
41728,08/08/2021,8,Agosto,2021, Linea 1,San Lazaro,13936
41729,09/08/2021,9,Agosto,2021, Linea 1,San Lazaro,20023
41730,10/08/2021,10,Agosto,2021, Linea 1,San Lazaro,17552
41731,11/08/2021,11,Agosto,2021, Linea 1,San Lazaro,15744
41732,12/08/2021,12,Agosto,2021, Linea 1,San Lazaro,14181
41733,13/08/2021,13,Agosto,2021, Linea 1,San Lazaro,16458
41734,14/08/2021,14,Agosto,2021, Linea 1,San Lazaro,17635
41735,15/08/2021,15,Agosto,2021, Linea 1,San Lazaro,11421
41736,16/08/2021,16,Agosto,2021, Linea 1,San Lazaro,24656
41737,17/08/2021,17,Agosto,2021, Linea 1,San Lazaro,17834
41738,18/08/2021,18,Agosto,2021, Linea 1,San Lazaro,15563
41739,19/08/2021,19,Agosto,2021, Linea 1,San Lazaro,11921
41740,20/08/2021,20,Agosto,2021, Linea 1,San Lazaro,16170
41741,21/08/2021,21,Agosto,2021, Linea 1,San Lazaro,15093
41742,22/08/2021,22,Agosto,2021, Linea 1,San Lazaro,11996
41743,23/08/2021,23,Agosto,2021, Linea 1,San Lazaro,25177
41744,24/08/2021,24,Agosto,2021, Linea 1,San Lazaro,15915
41745,25/08/2021,25,Agosto,2021, Linea 1,San Lazaro,15698
41746,26/08/2021,26,Agosto,2021, Linea 1,San Lazaro,16395
41747,27/08/2021,27,Agosto,2021, Linea 1,San Lazaro,16750
41748,28/08/2021,28,Agosto,2021, Linea 1,San Lazaro,17180
41749,29/08/2021,29,Agosto,2021, Linea 1,San Lazaro,14724
41750,30/08/2021,30,Agosto,2021, Linea 1,San Lazaro,22852
41751,31/08/2021,31,Agosto,2021, Linea 1,San Lazaro,17347
41752,01/08/2021,1,Agosto,2021, Linea 1,Candelaria,13726
41753,02/08/2021,2,Agosto,2021, Linea 1,Candelaria,16022
41754,03/08/2021,3,Agosto,2021, Linea 1,Candelaria,15782
41755,04/08/2021,4,Agosto,2021, Linea 1,Candelaria,15909
41756,05/08/2021,5,Agosto,2021, Linea 1,Candelaria,16516
41757,06/08/2021,6,Agosto,2021, Linea 1,Candelaria,16073
41758,07/08/2021,7,Agosto,2021, Linea 1,Candelaria,19279
41759,08/08/2021,8,Agosto,2021, Linea 1,Candelaria,12139
41760,09/08/2021,9,Agosto,2021, Linea 1,Candelaria,13978
41761,10/08/2021,10,Agosto,2021, Linea 1,Candelaria,14239
41762,11/08/2021,11,Agosto,2021, Linea 1,Candelaria,14915
41763,12/08/2021,12,Agosto,2021, Linea 1,Candelaria,12756
41764,13/08/2021,13,Agosto,2021, Linea 1,Candelaria,14444
41765,14/08/2021,14,Agosto,2021, Linea 1,Candelaria,17385
41766,15/08/2021,15,Agosto,2021, Linea 1,Candelaria,13886
41767,16/08/2021,16,Agosto,2021, Linea 1,Candelaria,20350
41768,17/08/2021,17,Agosto,2021, Linea 1,Candelaria,19489
41769,18/08/2021,18,Agosto,2021, Linea 1,Candelaria,18769
41770,19/08/2021,19,Agosto,2021, Linea 1,Candelaria,24037
41771,20/08/2021,20,Agosto,2021, Linea 1,Candelaria,23224
41772,21/08/2021,21,Agosto,2021, Linea 1,Candelaria,13682
41773,22/08/2021,22,Agosto,2021, Linea 1,Candelaria,16739
41774,23/08/2021,23,Agosto,2021, Linea 1,Candelaria,19043
41775,24/08/2021,24,Agosto,2021, Linea 1,Candelaria,21288
41776,25/08/2021,25,Agosto,2021, Linea 1,Candelaria,19141
41777,26/08/2021,26,Agosto,2021, Linea 1,Candelaria,20482
41778,27/08/2021,27,Agosto,2021, Linea 1,Candelaria,15199
41779,28/08/2021,28,Agosto,2021, Linea 1,Candelaria,20621
41780,29/08/2021,29,Agosto,2021, Linea 1,Candelaria,20455
41781,30/08/2021,30,Agosto,2021, Linea 1,Candelaria,21953
41782,31/08/2021,31,Agosto,2021, Linea 1,Candelaria,16817
41783,01/08/2021,1,Agosto,2021, Linea 1,Merced,37157
41784,02/08/2021,2,Agosto,2021, Linea 1,Merced,32110
41785,03/08/2021,3,Agosto,2021, Linea 1,Merced,23065
41786,04/08/2021,4,Agosto,2021, Linea 1,Merced,32806
41787,05/08/2021,5,Agosto,2021, Linea 1,Merced,37652
41788,06/08/2021,6,Agosto,2021, Linea 1,Merced,34865
41789,07/08/2021,7,Agosto,2021, Linea 1,Merced,37987
41790,08/08/2021,8,Agosto,2021, Linea 1,Merced,30802
41791,09/08/2021,9,Agosto,2021, Linea 1,Merced,24251
41792,10/08/2021,10,Agosto,2021, Linea 1,Merced,40175
41793,11/08/2021,11,Agosto,2021, Linea 1,Merced,32532
41794,12/08/2021,12,Agosto,2021, Linea 1,Merced,32489
41795,13/08/2021,13,Agosto,2021, Linea 1,Merced,31552
41796,14/08/2021,14,Agosto,2021, Linea 1,Merced,36700
41797,15/08/2021,15,Agosto,2021, Linea 1,Merced,30358
41798,16/08/2021,16,Agosto,2021, Linea 1,Merced,33148
41799,17/08/2021,17,Agosto,2021, Linea 1,Merced,34765
41800,18/08/2021,18,Agosto,2021, Linea 1,Merced,33309
41801,19/08/2021,19,Agosto,2021, Linea 1,Merced,27952
41802,20/08/2021,20,Agosto,2021, Linea 1,Merced,38381
41803,21/08/2021,21,Agosto,2021, Linea 1,Merced,30310
41804,22/08/2021,22,Agosto,2021, Linea 1,Merced,28145
41805,23/08/2021,23,Agosto,2021, Linea 1,Merced,35515
41806,24/08/2021,24,Agosto,2021, Linea 1,Merced,25102
41807,25/08/2021,25,Agosto,2021, Linea 1,Merced,37155
41808,26/08/2021,26,Agosto,2021, Linea 1,Merced,32632
41809,27/08/2021,27,Agosto,2021, Linea 1,Merced,34319
41810,28/08/2021,28,Agosto,2021, Linea 1,Merced,41189
41811,29/08/2021,29,Agosto,2021, Linea 1,Merced,39168
41812,30/08/2021,30,Agosto,2021, Linea 1,Merced,32599
41813,31/08/2021,31,Agosto,2021, Linea 1,Merced,28541
41814,01/08/2021,1,Agosto,2021, Linea 1,Pino Suarez,17591
41815,02/08/2021,2,Agosto,2021, Linea 1,Pino Suarez,16773
41816,03/08/2021,3,Agosto,2021, Linea 1,Pino Suarez,27046
41817,04/08/2021,4,Agosto,2021, Linea 1,Pino Suarez,29146
41818,05/08/2021,5,Agosto,2021, Linea 1,Pino Suarez,31350
41819,06/08/2021,6,Agosto,2021, Linea 1,Pino Suarez,21270
41820,07/08/2021,7,Agosto,2021, Linea 1,Pino Suarez,29021
41821,08/08/2021,8,Agosto,2021, Linea 1,Pino Suarez,20417
41822,09/08/2021,9,Agosto,2021, Linea 1,Pino Suarez,22980
41823,10/08/2021,10,Agosto,2021, Linea 1,Pino Suarez,25587
41824,11/08/2021,11,Agosto,2021, Linea 1,Pino Suarez,28750
41825,12/08/2021,12,Agosto,2021, Linea 1,Pino Suarez,31044
41826,13/08/2021,13,Agosto,2021, Linea 1,Pino Suarez,33746
41827,14/08/2021,14,Agosto,2021, Linea 1,Pino Suarez,33291
41828,15/08/2021,15,Agosto,2021, Linea 1,Pino Suarez,36920
41829,16/08/2021,16,Agosto,2021, Linea 1,Pino Suarez,36133
41830,17/08/2021,17,Agosto,2021, Linea 1,Pino Suarez,38431
41831,18/08/2021,18,Agosto,2021, Linea 1,Pino Suarez,40078
41832,19/08/2021,19,Agosto,2021, Linea 1,Pino Suarez,32447
41833,20/08/2021,20,Agosto,2021, Linea 1,Pino Suarez,36228
41834,21/08/2021,21,Agosto,2021, Linea 1,Pino Suarez,34557
41835,22/08/2021,22,Agosto,2021, Linea 1,Pino Suarez,25280
41836,23/08/2021,23,Agosto,2021, Linea 1,Pino Suarez,34719
41837,24/08/2021,24,Agosto,2021, Linea 1,Pino Suarez,31758
41838,25/08/2021,25,Agosto,2021, Linea 1,Pino Suarez,35783
41839,26/08/2021,26,Agosto,2021, Linea 1,Pino Suarez,34782
41840,27/08/2021,27,Agosto,2021, Linea 1,Pino Suarez,31534
41841,28/08/2021,28,Agosto,2021, Linea 1,Pino Suarez,45089
41842,29/08/2021,29,Agosto,2021, Linea 1,Pino Suarez,31948
41843,30/08/2021,30,Agosto,2021, Linea 1,Pino Suarez,34044
41844,31/08/2021,31,Agosto,2021, Linea 1,Pino Suarez,27424
41845,01/08/2021,1,Agosto,2021, Linea 1,Isabel la Catolica,7758
41846,02/08/2021,2,Agosto,2021, Linea 1,Isabel la Catolica,12730
41847,03/08/2021,3,Agosto,2021, Linea 1,Isabel la Catolica,14376
41848,04/08/2021,4,Agosto,2021, Linea 1,Isabel la Catolica,12403
41849,05/08/2021,5,Agosto,2021, Linea 1,Isabel la Catolica,15823
41850,06/08/2021,6,Agosto,2021, Linea 1,Isabel la Catolica,14883
41851,07/08/2021,7,Agosto,2021, Linea 1,Isabel la Catolica,11227
41852,08/08/2021,8,Agosto,2021, Linea 1,Isabel la Catolica,7976
41853,09/08/2021,9,Agosto,2021, Linea 1,Isabel la Catolica,11729
41854,10/08/2021,10,Agosto,2021, Linea 1,Isabel la Catolica,12532
41855,11/08/2021,11,Agosto,2021, Linea 1,Isabel la Catolica,15810
41856,12/08/2021,12,Agosto,2021, Linea 1,Isabel la Catolica,12853
41857,13/08/2021,13,Agosto,2021, Linea 1,Isabel la Catolica,15689
41858,14/08/2021,14,Agosto,2021, Linea 1,Isabel la Catolica,13881
41859,15/08/2021,15,Agosto,2021, Linea 1,Isabel la Catolica,7394
41860,16/08/2021,16,Agosto,2021, Linea 1,Isabel la Catolica,14533
41861,17/08/2021,17,Agosto,2021, Linea 1,Isabel la Catolica,14197
41862,18/08/2021,18,Agosto,2021, Linea 1,Isabel la Catolica,12584
41863,19/08/2021,19,Agosto,2021, Linea 1,Isabel la Catolica,15089
41864,20/08/2021,20,Agosto,2021, Linea 1,Isabel la Catolica,14091
41865,21/08/2021,21,Agosto,2021, Linea 1,Isabel la Catolica,10843
41866,22/08/2021,22,Agosto,2021, Linea 1,Isabel la Catolica,5277
41867,23/08/2021,23,Agosto,2021, Linea 1,Isabel la Catolica,12093
41868,24/08/2021,24,Agosto,2021, Linea 1,Isabel la Catolica,14279
41869,25/08/2021,25,Agosto,2021, Linea 1,Isabel la Catolica,14423
41870,26/08/2021,26,Agosto,2021, Linea 1,Isabel la Catolica,12655
41871,27/08/2021,27,Agosto,2021, Linea 1,Isabel la Catolica,14776
41872,28/08/2021,28,Agosto,2021, Linea 1,Isabel la Catolica,15573
41873,29/08/2021,29,Agosto,2021, Linea 1,Isabel la Catolica,7388
41874,30/08/2021,30,Agosto,2021, Linea 1,Isabel la Catolica,12596
41875,31/08/2021,31,Agosto,2021, Linea 1,Isabel la Catolica,15965
41876,01/08/2021,1,Agosto,2021, Linea 1,Salto del Agua,6744
41877,02/08/2021,2,Agosto,2021, Linea 1,Salto del Agua,14284
41878,03/08/2021,3,Agosto,2021, Linea 1,Salto del Agua,15390
41879,04/08/2021,4,Agosto,2021, Linea 1,Salto del Agua,16269
41880,05/08/2021,5,Agosto,2021, Linea 1,Salto del Agua,14025
41881,06/08/2021,6,Agosto,2021, Linea 1,Salto del Agua,14886
41882,07/08/2021,7,Agosto,2021, Linea 1,Salto del Agua,10251
41883,08/08/2021,8,Agosto,2021, Linea 1,Salto del Agua,6415
41884,09/08/2021,9,Agosto,2021, Linea 1,Salto del Agua,13708
41885,10/08/2021,10,Agosto,2021, Linea 1,Salto del Agua,14749
41886,11/08/2021,11,Agosto,2021, Linea 1,Salto del Agua,15101
41887,12/08/2021,12,Agosto,2021, Linea 1,Salto del Agua,15133
41888,13/08/2021,13,Agosto,2021, Linea 1,Salto del Agua,14738
41889,14/08/2021,14,Agosto,2021, Linea 1,Salto del Agua,12090
41890,15/08/2021,15,Agosto,2021, Linea 1,Salto del Agua,6464
41891,16/08/2021,16,Agosto,2021, Linea 1,Salto del Agua,14750
41892,17/08/2021,17,Agosto,2021, Linea 1,Salto del Agua,12892
41893,18/08/2021,18,Agosto,2021, Linea 1,Salto del Agua,13438
41894,19/08/2021,19,Agosto,2021, Linea 1,Salto del Agua,15867
41895,20/08/2021,20,Agosto,2021, Linea 1,Salto del Agua,14563
41896,21/08/2021,21,Agosto,2021, Linea 1,Salto del Agua,9683
41897,22/08/2021,22,Agosto,2021, Linea 1,Salto del Agua,5493
41898,23/08/2021,23,Agosto,2021, Linea 1,Salto del Agua,13792
41899,24/08/2021,24,Agosto,2021, Linea 1,Salto del Agua,12985
41900,25/08/2021,25,Agosto,2021, Linea 1,Salto del Agua,15507
41901,26/08/2021,26,Agosto,2021, Linea 1,Salto del Agua,13438
41902,27/08/2021,27,Agosto,2021, Linea 1,Salto del Agua,14655
41903,28/08/2021,28,Agosto,2021, Linea 1,Salto del Agua,11574
41904,29/08/2021,29,Agosto,2021, Linea 1,Salto del Agua,5871
41905,30/08/2021,30,Agosto,2021, Linea 1,Salto del Agua,13310
41906,31/08/2021,31,Agosto,2021, Linea 1,Salto del Agua,13162
41907,01/08/2021,1,Agosto,2021, Linea 1,Balderas,5923
41908,02/08/2021,2,Agosto,2021, Linea 1,Balderas,10017
41909,03/08/2021,3,Agosto,2021, Linea 1,Balderas,10981
41910,04/08/2021,4,Agosto,2021, Linea 1,Balderas,10075
41911,05/08/2021,5,Agosto,2021, Linea 1,Balderas,10490
41912,06/08/2021,6,Agosto,2021, Linea 1,Balderas,10998
41913,07/08/2021,7,Agosto,2021, Linea 1,Balderas,10355
41914,08/08/2021,8,Agosto,2021, Linea 1,Balderas,4915
41915,09/08/2021,9,Agosto,2021, Linea 1,Balderas,8753
41916,10/08/2021,10,Agosto,2021, Linea 1,Balderas,8305
41917,11/08/2021,11,Agosto,2021, Linea 1,Balderas,8207
41918,12/08/2021,12,Agosto,2021, Linea 1,Balderas,7958
41919,13/08/2021,13,Agosto,2021, Linea 1,Balderas,8556
41920,14/08/2021,14,Agosto,2021, Linea 1,Balderas,8060
41921,15/08/2021,15,Agosto,2021, Linea 1,Balderas,4841
41922,16/08/2021,16,Agosto,2021, Linea 1,Balderas,8348
41923,17/08/2021,17,Agosto,2021, Linea 1,Balderas,8118
41924,18/08/2021,18,Agosto,2021, Linea 1,Balderas,8060
41925,19/08/2021,19,Agosto,2021, Linea 1,Balderas,8527
41926,20/08/2021,20,Agosto,2021, Linea 1,Balderas,9370
41927,21/08/2021,21,Agosto,2021, Linea 1,Balderas,10374
41928,22/08/2021,22,Agosto,2021, Linea 1,Balderas,4276
41929,23/08/2021,23,Agosto,2021, Linea 1,Balderas,10863
41930,24/08/2021,24,Agosto,2021, Linea 1,Balderas,10998
41931,25/08/2021,25,Agosto,2021, Linea 1,Balderas,11693
41932,26/08/2021,26,Agosto,2021, Linea 1,Balderas,10270
41933,27/08/2021,27,Agosto,2021, Linea 1,Balderas,11612
41934,28/08/2021,28,Agosto,2021, Linea 1,Balderas,11442
41935,29/08/2021,29,Agosto,2021, Linea 1,Balderas,5346
41936,30/08/2021,30,Agosto,2021, Linea 1,Balderas,11204
41937,31/08/2021,31,Agosto,2021, Linea 1,Balderas,9348
41938,01/08/2021,1,Agosto,2021, Linea 1,Cuauhtemoc,6008
41939,02/08/2021,2,Agosto,2021, Linea 1,Cuauhtemoc,14717
41940,03/08/2021,3,Agosto,2021, Linea 1,Cuauhtemoc,14099
41941,04/08/2021,4,Agosto,2021, Linea 1,Cuauhtemoc,12563
41942,05/08/2021,5,Agosto,2021, Linea 1,Cuauhtemoc,13874
41943,06/08/2021,6,Agosto,2021, Linea 1,Cuauhtemoc,13946
41944,07/08/2021,7,Agosto,2021, Linea 1,Cuauhtemoc,9523
41945,08/08/2021,8,Agosto,2021, Linea 1,Cuauhtemoc,5677
