"ENTIDAD","FECHA","MUNICIPIO","CLAVE_ENTIDAD","CLAVE_MUNICIPIO","region","POBLACION","LATITUD","LONGITUD","Casos","Tasa_Casos_Positivos","Defunciones","Tasa_Defunciones","Negativos","Tasa_Casos_Negativos","Sospechosos","Tasa_Casos_Sospechosos"
"CIUDAD DE MEXICO",2021-09-07,"GUSTAVO A. MADERO",9,5,"09005",1173351,19.482945,-99.113471,168,14.3179662351675,5,0.426129947475223,768,65.4535599321942,10,0.852259894950445
"CIUDAD DE MEXICO",2021-09-08,"GUSTAVO A. MADERO",9,5,"09005",1173351,19.482945,-99.113471,159,13.5509323297121,10,0.852259894950445,689,58.7207067620857,11,0.93748588444549
"CIUDAD DE MEXICO",2021-09-09,"GUSTAVO A. MADERO",9,5,"09005",1173351,19.482945,-99.113471,119,10.1418927499103,6,0.511355936970267,829,70.6523452913919,7,0.596581926465312
"CIUDAD DE MEXICO",2021-09-10,"GUSTAVO A. MADERO",9,5,"09005",1173351,19.482945,-99.113471,178,15.1702261301179,6,0.511355936970267,1057,90.0838708962621,8,0.681807915960356
"CIUDAD DE MEXICO",2021-09-11,"GUSTAVO A. MADERO",9,5,"09005",1173351,19.482945,-99.113471,141,12.0168645188013,3,0.255677968485134,388,33.0676839240773,6,0.511355936970267
"CIUDAD DE MEXICO",2021-09-12,"GUSTAVO A. MADERO",9,5,"09005",1173351,19.482945,-99.113471,116,9.88621478142517,8,0.681807915960356,441,37.5846613673146,9,0.767033905455401
"CIUDAD DE MEXICO",2021-09-13,"GUSTAVO A. MADERO",9,5,"09005",1173351,19.482945,-99.113471,127,10.8237006658707,12,1.02271187394053,835,71.1637012283622,18,1.5340678109108
"CIUDAD DE MEXICO",2021-09-14,"GUSTAVO A. MADERO",9,5,"09005",1173351,19.482945,-99.113471,122,10.3975707183954,7,0.596581926465312,955,81.3908199677675,5,0.426129947475223
"CIUDAD DE MEXICO",2021-09-15,"GUSTAVO A. MADERO",9,5,"09005",1173351,19.482945,-99.113471,109,9.28963285495985,4,0.340903957980178,570,48.5788140121754,11,0.93748588444549
"CIUDAD DE MEXICO",2021-09-16,"GUSTAVO A. MADERO",9,5,"09005",1173351,19.482945,-99.113471,73,6.22149723313825,2,0.170451978990089,281,23.9485030481075,4,0.340903957980178
"CIUDAD DE MEXICO",2021-09-17,"GUSTAVO A. MADERO",9,5,"09005",1173351,19.482945,-99.113471,173,14.7440961826427,5,0.426129947475223,1105,94.1747183920242,16,1.36361583192071
"CIUDAD DE MEXICO",2021-09-18,"GUSTAVO A. MADERO",9,5,"09005",1173351,19.482945,-99.113471,97,8.26692098101932,3,0.255677968485134,629,53.607147392383,9,0.767033905455401
"CIUDAD DE MEXICO",2021-09-19,"GUSTAVO A. MADERO",9,5,"09005",1173351,19.482945,-99.113471,115,9.80098879193012,6,0.511355936970267,465,39.6300851151957,14,1.19316385293062
"CIUDAD DE MEXICO",2021-09-20,"GUSTAVO A. MADERO",9,5,"09005",1173351,19.482945,-99.113471,167,14.2327402456724,2,0.170451978990089,1098,93.5781364655589,40,3.40903957980178
"CIUDAD DE MEXICO",2021-09-21,"GUSTAVO A. MADERO",9,5,"09005",1173351,19.482945,-99.113471,125,10.6532486868806,4,0.340903957980178,1051,89.5725149592918,8,0.681807915960356
"CIUDAD DE MEXICO",2021-09-22,"GUSTAVO A. MADERO",9,5,"09005",1173351,19.482945,-99.113471,127,10.8237006658707,4,0.340903957980178,862,73.4648029447284,12,1.02271187394053
"CIUDAD DE MEXICO",2021-09-23,"GUSTAVO A. MADERO",9,5,"09005",1173351,19.482945,-99.113471,93,7.92601702303914,2,0.170451978990089,746,63.5785881633032,6,0.511355936970267
"CIUDAD DE MEXICO",2021-09-24,"GUSTAVO A. MADERO",9,5,"09005",1173351,19.482945,-99.113471,139,11.8464125398112,4,0.340903957980178,671,57.1866389511749,8,0.681807915960356
"CIUDAD DE MEXICO",2021-09-25,"GUSTAVO A. MADERO",9,5,"09005",1173351,19.482945,-99.113471,73,6.22149723313825,2,0.170451978990089,604,51.4764976550069,4,0.340903957980178
"CIUDAD DE MEXICO",2021-09-26,"GUSTAVO A. MADERO",9,5,"09005",1173351,19.482945,-99.113471,86,7.32943509657383,4,0.340903957980178,475,40.4823450101462,NA,NA
"CIUDAD DE MEXICO",2021-09-27,"GUSTAVO A. MADERO",9,5,"09005",1173351,19.482945,-99.113471,118,10.0566667604153,4,0.340903957980178,1171,99.7996336986971,8,0.681807915960356
"CIUDAD DE MEXICO",2021-09-28,"GUSTAVO A. MADERO",9,5,"09005",1173351,19.482945,-99.113471,92,7.8407910335441,5,0.426129947475223,687,58.5502547830956,5,0.426129947475223
"CIUDAD DE MEXICO",2021-09-29,"GUSTAVO A. MADERO",9,5,"09005",1173351,19.482945,-99.113471,60,5.11355936970267,NA,NA,755,64.3456220687586,10,0.852259894950445
"CIUDAD DE MEXICO",2021-09-30,"GUSTAVO A. MADERO",9,5,"09005",1173351,19.482945,-99.113471,56,4.77265541172249,6,0.511355936970267,525,44.7436444848984,6,0.511355936970267
"CIUDAD DE MEXICO",2020-03-04,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,1,0.247099667650947,NA,NA,1,0.247099667650947,1,0.247099667650947
"CIUDAD DE MEXICO",2020-03-09,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,1,0.247099667650947,NA,NA,2,0.494199335301894,2,0.494199335301894
"CIUDAD DE MEXICO",2020-03-12,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,3,0.741299002952841,NA,NA,1,0.247099667650947,NA,NA
"CIUDAD DE MEXICO",2020-03-14,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,1,0.247099667650947,NA,NA,NA,NA,NA,NA
"CIUDAD DE MEXICO",2020-03-15,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,3,0.741299002952841,NA,NA,1,0.247099667650947,1,0.247099667650947
"CIUDAD DE MEXICO",2020-03-16,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,2,0.494199335301894,NA,NA,2,0.494199335301894,NA,NA
"CIUDAD DE MEXICO",2020-03-17,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,3,0.741299002952841,NA,NA,3,0.741299002952841,1,0.247099667650947
"CIUDAD DE MEXICO",2020-03-18,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,2,0.494199335301894,NA,NA,6,1.48259800590568,2,0.494199335301894
"CIUDAD DE MEXICO",2020-03-19,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,4,0.988398670603788,NA,NA,5,1.23549833825473,2,0.494199335301894
"CIUDAD DE MEXICO",2020-03-20,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,3,0.741299002952841,NA,NA,1,0.247099667650947,6,1.48259800590568
"CIUDAD DE MEXICO",2020-03-21,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,1,0.247099667650947,NA,NA,2,0.494199335301894,5,1.23549833825473
"CIUDAD DE MEXICO",2020-03-22,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,2,0.494199335301894,NA,NA,1,0.247099667650947,3,0.741299002952841
"CIUDAD DE MEXICO",2020-03-23,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,4,0.988398670603788,NA,NA,8,1.97679734120758,6,1.48259800590568
"CIUDAD DE MEXICO",2020-03-24,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,2,0.494199335301894,NA,NA,2,0.494199335301894,6,1.48259800590568
"CIUDAD DE MEXICO",2020-03-25,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,3,0.741299002952841,NA,NA,10,2.47099667650947,5,1.23549833825473
"CIUDAD DE MEXICO",2020-03-26,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,3,0.741299002952841,NA,NA,5,1.23549833825473,11,2.71809634416042
"CIUDAD DE MEXICO",2020-03-27,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,7,1.72969767355663,NA,NA,6,1.48259800590568,6,1.48259800590568
"CIUDAD DE MEXICO",2020-03-28,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,4,0.988398670603788,1,0.247099667650947,8,1.97679734120758,8,1.97679734120758
"CIUDAD DE MEXICO",2020-03-29,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,5,1.23549833825473,NA,NA,6,1.48259800590568,9,2.22389700885852
"CIUDAD DE MEXICO",2020-03-30,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,4,0.988398670603788,NA,NA,7,1.72969767355663,12,2.96519601181136
"CIUDAD DE MEXICO",2020-03-31,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,3,0.741299002952841,NA,NA,8,1.97679734120758,12,2.96519601181136
"CIUDAD DE MEXICO",2020-04-01,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,4,0.988398670603788,1,0.247099667650947,14,3.45939534711326,11,2.71809634416042
"CIUDAD DE MEXICO",2020-04-02,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,6,1.48259800590568,NA,NA,12,2.96519601181136,7,1.72969767355663
"CIUDAD DE MEXICO",2020-04-03,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,8,1.97679734120758,1,0.247099667650947,12,2.96519601181136,6,1.48259800590568
"CIUDAD DE MEXICO",2020-04-04,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,14,3.45939534711326,NA,NA,11,2.71809634416042,3,0.741299002952841
"CIUDAD DE MEXICO",2020-04-05,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,9,2.22389700885852,NA,NA,9,2.22389700885852,9,2.22389700885852
"CIUDAD DE MEXICO",2020-04-06,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,8,1.97679734120758,1,0.247099667650947,8,1.97679734120758,6,1.48259800590568
"CIUDAD DE MEXICO",2020-04-07,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,14,3.45939534711326,NA,NA,12,2.96519601181136,6,1.48259800590568
"CIUDAD DE MEXICO",2020-04-08,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,13,3.21229567946231,NA,NA,13,3.21229567946231,10,2.47099667650947
"CIUDAD DE MEXICO",2020-04-09,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,11,2.71809634416042,NA,NA,18,4.44779401771705,8,1.97679734120758
"CIUDAD DE MEXICO",2020-04-10,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,17,4.2006943500661,1,0.247099667650947,15,3.70649501476421,11,2.71809634416042
"CIUDAD DE MEXICO",2020-04-11,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,7,1.72969767355663,2,0.494199335301894,9,2.22389700885852,16,3.95359468241515
"CIUDAD DE MEXICO",2020-04-12,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,21,5.18909302066989,2,0.494199335301894,14,3.45939534711326,15,3.70649501476421
"CIUDAD DE MEXICO",2020-04-13,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,30,7.41299002952841,1,0.247099667650947,24,5.93039202362273,14,3.45939534711326
"CIUDAD DE MEXICO",2020-04-14,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,23,5.68329235597178,2,0.494199335301894,19,4.69489368536799,10,2.47099667650947
"CIUDAD DE MEXICO",2020-04-15,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,33,8.15428903248125,1,0.247099667650947,28,6.91879069422652,18,4.44779401771705
"CIUDAD DE MEXICO",2020-04-16,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,13,3.21229567946231,NA,NA,13,3.21229567946231,11,2.71809634416042
"CIUDAD DE MEXICO",2020-04-17,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,30,7.41299002952841,NA,NA,18,4.44779401771705,12,2.96519601181136
"CIUDAD DE MEXICO",2020-04-18,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,37,9.14268770308504,3,0.741299002952841,18,4.44779401771705,21,5.18909302066989
"CIUDAD DE MEXICO",2020-04-19,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,26,6.42459135892462,4,0.988398670603788,18,4.44779401771705,16,3.95359468241515
"CIUDAD DE MEXICO",2020-04-20,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,55,13.5904817208021,4,0.988398670603788,35,8.64848836778314,17,4.2006943500661
"CIUDAD DE MEXICO",2020-04-21,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,34,8.4013887001322,8,1.97679734120758,7,1.72969767355663,25,6.17749169127368
"CIUDAD DE MEXICO",2020-04-22,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,29,7.16589036187746,4,0.988398670603788,15,3.70649501476421,17,4.2006943500661
"CIUDAD DE MEXICO",2020-04-23,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,31,7.66008969717936,7,1.72969767355663,16,3.95359468241515,19,4.69489368536799
"CIUDAD DE MEXICO",2020-04-24,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,41,10.1310863736888,10,2.47099667650947,23,5.68329235597178,12,2.96519601181136
"CIUDAD DE MEXICO",2020-04-25,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,34,8.4013887001322,4,0.988398670603788,21,5.18909302066989,13,3.21229567946231
"CIUDAD DE MEXICO",2020-04-26,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,29,7.16589036187746,6,1.48259800590568,14,3.45939534711326,13,3.21229567946231
"CIUDAD DE MEXICO",2020-04-27,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,39,9.63688703838693,6,1.48259800590568,25,6.17749169127368,13,3.21229567946231
"CIUDAD DE MEXICO",2020-04-28,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,41,10.1310863736888,8,1.97679734120758,35,8.64848836778314,11,2.71809634416042
"CIUDAD DE MEXICO",2020-04-29,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,33,8.15428903248125,7,1.72969767355663,19,4.69489368536799,10,2.47099667650947
"CIUDAD DE MEXICO",2020-04-30,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,49,12.1078837148964,9,2.22389700885852,40,9.88398670603788,12,2.96519601181136
"CIUDAD DE MEXICO",2020-05-01,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,76,18.779574741472,7,1.72969767355663,51,12.6020830501983,15,3.70649501476421
"CIUDAD DE MEXICO",2020-05-02,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,32,7.9071893648303,4,0.988398670603788,31,7.66008969717936,4,0.988398670603788
"CIUDAD DE MEXICO",2020-05-03,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,32,7.9071893648303,9,2.22389700885852,24,5.93039202362273,8,1.97679734120758
"CIUDAD DE MEXICO",2020-05-04,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,57,14.084681056104,9,2.22389700885852,59,14.5788803914059,10,2.47099667650947
"CIUDAD DE MEXICO",2020-05-05,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,46,11.3665847119436,11,2.71809634416042,42,10.3781860413398,10,2.47099667650947
"CIUDAD DE MEXICO",2020-05-06,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,29,7.16589036187746,11,2.71809634416042,32,7.9071893648303,6,1.48259800590568
"CIUDAD DE MEXICO",2020-05-07,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,56,13.837581388453,9,2.22389700885852,31,7.66008969717936,8,1.97679734120758
"CIUDAD DE MEXICO",2020-05-08,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,57,14.084681056104,11,2.71809634416042,46,11.3665847119436,11,2.71809634416042
"CIUDAD DE MEXICO",2020-05-09,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,39,9.63688703838693,12,2.96519601181136,28,6.91879069422652,3,0.741299002952841
"CIUDAD DE MEXICO",2020-05-10,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,56,13.837581388453,9,2.22389700885852,39,9.63688703838693,12,2.96519601181136
"CIUDAD DE MEXICO",2020-05-11,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,50,12.3549833825474,11,2.71809634416042,39,9.63688703838693,16,3.95359468241515
"CIUDAD DE MEXICO",2020-05-12,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,53,13.0962823855002,9,2.22389700885852,34,8.4013887001322,4,0.988398670603788
"CIUDAD DE MEXICO",2020-05-13,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,45,11.1194850442926,11,2.71809634416042,26,6.42459135892462,7,1.72969767355663
"CIUDAD DE MEXICO",2020-05-14,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,37,9.14268770308504,11,2.71809634416042,36,8.89558803543409,6,1.48259800590568
"CIUDAD DE MEXICO",2020-05-15,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,62,15.3201793943587,17,4.2006943500661,65,16.0614783973116,12,2.96519601181136
"CIUDAD DE MEXICO",2020-05-16,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,49,12.1078837148964,9,2.22389700885852,25,6.17749169127368,11,2.71809634416042
"CIUDAD DE MEXICO",2020-05-17,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,39,9.63688703838693,16,3.95359468241515,40,9.88398670603788,6,1.48259800590568
"CIUDAD DE MEXICO",2020-05-18,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,70,17.2969767355663,10,2.47099667650947,52,12.8491827178492,10,2.47099667650947
"CIUDAD DE MEXICO",2020-05-19,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,28,6.91879069422652,11,2.71809634416042,35,8.64848836778314,8,1.97679734120758
"CIUDAD DE MEXICO",2020-05-20,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,57,14.084681056104,11,2.71809634416042,71,17.5440764032172,11,2.71809634416042
"CIUDAD DE MEXICO",2020-05-21,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,41,10.1310863736888,12,2.96519601181136,26,6.42459135892462,5,1.23549833825473
"CIUDAD DE MEXICO",2020-05-22,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,50,12.3549833825474,2,0.494199335301894,40,9.88398670603788,9,2.22389700885852
"CIUDAD DE MEXICO",2020-05-23,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,35,8.64848836778314,12,2.96519601181136,33,8.15428903248125,7,1.72969767355663
"CIUDAD DE MEXICO",2020-05-24,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,40,9.88398670603788,11,2.71809634416042,44,10.8723853766417,6,1.48259800590568
"CIUDAD DE MEXICO",2020-05-25,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,53,13.0962823855002,10,2.47099667650947,61,15.0730797267078,4,0.988398670603788
"CIUDAD DE MEXICO",2020-05-26,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,36,8.89558803543409,6,1.48259800590568,37,9.14268770308504,6,1.48259800590568
"CIUDAD DE MEXICO",2020-05-27,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,36,8.89558803543409,5,1.23549833825473,36,8.89558803543409,11,2.71809634416042
"CIUDAD DE MEXICO",2020-05-28,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,43,10.6252857089907,7,1.72969767355663,38,9.38978737073599,7,1.72969767355663
"CIUDAD DE MEXICO",2020-05-29,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,34,8.4013887001322,9,2.22389700885852,28,6.91879069422652,11,2.71809634416042
"CIUDAD DE MEXICO",2020-05-30,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,52,12.8491827178492,7,1.72969767355663,35,8.64848836778314,4,0.988398670603788
"CIUDAD DE MEXICO",2020-05-31,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,33,8.15428903248125,8,1.97679734120758,27,6.67169102657557,10,2.47099667650947
"CIUDAD DE MEXICO",2020-06-01,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,64,15.8143787296606,9,2.22389700885852,60,14.8259800590568,11,2.71809634416042
"CIUDAD DE MEXICO",2020-06-02,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,35,8.64848836778314,6,1.48259800590568,37,9.14268770308504,6,1.48259800590568
"CIUDAD DE MEXICO",2020-06-03,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,43,10.6252857089907,5,1.23549833825473,30,7.41299002952841,7,1.72969767355663
"CIUDAD DE MEXICO",2020-06-04,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,31,7.66008969717936,8,1.97679734120758,24,5.93039202362273,11,2.71809634416042
"CIUDAD DE MEXICO",2020-06-05,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,42,10.3781860413398,7,1.72969767355663,36,8.89558803543409,10,2.47099667650947
"CIUDAD DE MEXICO",2020-06-06,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,27,6.67169102657557,5,1.23549833825473,29,7.16589036187746,8,1.97679734120758
"CIUDAD DE MEXICO",2020-06-07,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,29,7.16589036187746,5,1.23549833825473,23,5.68329235597178,6,1.48259800590568
"CIUDAD DE MEXICO",2020-06-08,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,44,10.8723853766417,9,2.22389700885852,43,10.6252857089907,4,0.988398670603788
"CIUDAD DE MEXICO",2020-06-09,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,24,5.93039202362273,8,1.97679734120758,44,10.8723853766417,6,1.48259800590568
"CIUDAD DE MEXICO",2020-06-10,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,47,11.6136843795945,5,1.23549833825473,74,18.2853754061701,5,1.23549833825473
"CIUDAD DE MEXICO",2020-06-11,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,34,8.4013887001322,8,1.97679734120758,60,14.8259800590568,5,1.23549833825473
"CIUDAD DE MEXICO",2020-06-12,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,53,13.0962823855002,4,0.988398670603788,37,9.14268770308504,8,1.97679734120758
"CIUDAD DE MEXICO",2020-06-13,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,30,7.41299002952841,8,1.97679734120758,37,9.14268770308504,9,2.22389700885852
"CIUDAD DE MEXICO",2020-06-14,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,23,5.68329235597178,3,0.741299002952841,28,6.91879069422652,10,2.47099667650947
"CIUDAD DE MEXICO",2020-06-15,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,44,10.8723853766417,1,0.247099667650947,63,15.5672790620097,5,1.23549833825473
"CIUDAD DE MEXICO",2020-06-16,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,28,6.91879069422652,7,1.72969767355663,39,9.63688703838693,4,0.988398670603788
"CIUDAD DE MEXICO",2020-06-17,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,17,4.2006943500661,7,1.72969767355663,38,9.38978737073599,10,2.47099667650947
"CIUDAD DE MEXICO",2020-06-18,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,29,7.16589036187746,9,2.22389700885852,52,12.8491827178492,7,1.72969767355663
"CIUDAD DE MEXICO",2020-06-19,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,30,7.41299002952841,5,1.23549833825473,43,10.6252857089907,9,2.22389700885852
"CIUDAD DE MEXICO",2020-06-20,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,37,9.14268770308504,6,1.48259800590568,54,13.3433820531511,6,1.48259800590568
"CIUDAD DE MEXICO",2020-06-21,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,24,5.93039202362273,4,0.988398670603788,28,6.91879069422652,8,1.97679734120758
"CIUDAD DE MEXICO",2020-06-22,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,35,8.64848836778314,7,1.72969767355663,41,10.1310863736888,7,1.72969767355663
"CIUDAD DE MEXICO",2020-06-23,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,32,7.9071893648303,6,1.48259800590568,37,9.14268770308504,5,1.23549833825473
"CIUDAD DE MEXICO",2020-06-24,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,27,6.67169102657557,3,0.741299002952841,29,7.16589036187746,4,0.988398670603788
"CIUDAD DE MEXICO",2020-06-25,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,23,5.68329235597178,NA,NA,45,11.1194850442926,10,2.47099667650947
"CIUDAD DE MEXICO",2020-06-26,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,28,6.91879069422652,5,1.23549833825473,48,11.8607840472455,1,0.247099667650947
"CIUDAD DE MEXICO",2020-06-27,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,21,5.18909302066989,8,1.97679734120758,38,9.38978737073599,5,1.23549833825473
"CIUDAD DE MEXICO",2020-06-28,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,29,7.16589036187746,2,0.494199335301894,48,11.8607840472455,10,2.47099667650947
"CIUDAD DE MEXICO",2020-06-29,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,32,7.9071893648303,2,0.494199335301894,46,11.3665847119436,15,3.70649501476421
"CIUDAD DE MEXICO",2020-06-30,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,30,7.41299002952841,4,0.988398670603788,41,10.1310863736888,5,1.23549833825473
"CIUDAD DE MEXICO",2020-07-01,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,37,9.14268770308504,2,0.494199335301894,81,20.0150730797267,7,1.72969767355663
"CIUDAD DE MEXICO",2020-07-02,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,26,6.42459135892462,4,0.988398670603788,47,11.6136843795945,2,0.494199335301894
"CIUDAD DE MEXICO",2020-07-03,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,26,6.42459135892462,3,0.741299002952841,56,13.837581388453,6,1.48259800590568
"CIUDAD DE MEXICO",2020-07-04,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,26,6.42459135892462,5,1.23549833825473,30,7.41299002952841,5,1.23549833825473
"CIUDAD DE MEXICO",2020-07-05,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,34,8.4013887001322,4,0.988398670603788,52,12.8491827178492,6,1.48259800590568
"CIUDAD DE MEXICO",2020-07-06,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,41,10.1310863736888,6,1.48259800590568,51,12.6020830501983,8,1.97679734120758
"CIUDAD DE MEXICO",2020-07-07,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,29,7.16589036187746,9,2.22389700885852,49,12.1078837148964,8,1.97679734120758
"CIUDAD DE MEXICO",2020-07-08,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,25,6.17749169127368,2,0.494199335301894,51,12.6020830501983,5,1.23549833825473
"CIUDAD DE MEXICO",2020-07-09,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,24,5.93039202362273,5,1.23549833825473,54,13.3433820531511,4,0.988398670603788
"CIUDAD DE MEXICO",2020-07-10,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,38,9.38978737073599,5,1.23549833825473,90,22.2389700885852,4,0.988398670603788
"CIUDAD DE MEXICO",2020-07-11,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,22,5.43619268832083,NA,NA,34,8.4013887001322,3,0.741299002952841
"CIUDAD DE MEXICO",2020-07-12,"IZTACALCO",9,6,"09006",404695,19.395901,-99.097613,25,6.17749169127368,4,0.988398670603788,41,10.1310863736888,3,0.741299002952841
